fecha,cod_ine,CCAA,dosis_administradas,porcentaje_dosis_administradas,personas_una_dosis,personas_pauta_completa,porcentaje_pauta_completa,ccaa_iso
2021-10-26,10,C Valenciana,7658155,152.06,4070720.0,4004235.0,79.51,ES-VC
2021-10-27,10,C Valenciana,7661148,152.12,4071828.0,4005835.0,79.54,ES-VC
2021-10-28,10,C Valenciana,7683247,152.56,4073308.0,4007821.0,79.58,ES-VC
2021-10-30,10,C Valenciana,7706750,153.02,4074767.0,4009580.0,79.61,ES-VC
2021-11-02,10,C Valenciana,7722750,153.34,4074767.0,4009580.0,79.61,ES-VC
2021-11-03,10,C Valenciana,7750128,153.89,4076683.0,4011525.0,79.65,ES-VC
2021-11-04,10,C Valenciana,7778958,154.46,4077933.0,4012998.0,79.68,ES-VC
2021-11-05,10,C Valenciana,7807732,155.03,4079167.0,4014538.0,79.71,ES-VC
2021-11-08,10,C Valenciana,7831632,155.5,4080223.0,4015726.0,79.74,ES-VC
2021-11-10,10,C Valenciana,7885120,156.57,4081379.0,4017182.0,79.76,ES-VC
2021-11-11,10,C Valenciana,7912419,157.11,4082561.0,4018685.0,79.79,ES-VC
2021-11-12,10,C Valenciana,7940225,157.66,4083552.0,4020064.0,79.82,ES-VC
2021-11-15,10,C Valenciana,7961552,158.08,4084943.0,4021308.0,79.85,ES-VC
2021-11-16,10,C Valenciana,7980583,158.46,4085320.0,4021612.0,79.85,ES-VC
2021-11-17,10,C Valenciana,7998626,158.82,4086128.0,4022584.0,79.87,ES-VC
2021-11-18,10,C Valenciana,8021650,159.28,4087377.0,4023987.0,79.9,ES-VC
2021-11-19,10,C Valenciana,8041664,159.67,4088533.0,4025399.0,79.93,ES-VC
2021-11-22,10,C Valenciana,8057539,159.99,4089918.0,4026601.0,79.95,ES-VC
2021-11-23,10,C Valenciana,8072359,160.28,4090458.0,4026914.0,79.96,ES-VC
2021-11-24,10,C Valenciana,8090404,160.64,4091485.0,4027944.0,79.98,ES-VC
2021-11-25,10,C Valenciana,8107898,160.99,4093069.0,4029587.0,80.01,ES-VC
2021-11-26,10,C Valenciana,8168370,162.19,4093220.0,4029904.0,80.02,ES-VC
2021-11-29,10,C Valenciana,8168371,162.19,4093220.0,4029904.0,80.02,ES-VC
2021-11-30,10,C Valenciana,8168371,162.19,4093220.0,4029904.0,80.02,ES-VC
2021-12-01,10,C Valenciana,8168371,162.19,4093220.0,4029904.0,80.02,ES-VC
2021-12-02,10,C Valenciana,8168371,162.19,4093220.0,4029904.0,80.02,ES-VC
2021-12-03,10,C Valenciana,8168371,162.19,4093220.0,4029904.0,80.02,ES-VC
2021-12-07,10,C Valenciana,8168371,162.19,4093220.0,4029904.0,80.02,ES-VC
2021-12-09,10,C Valenciana,8168371,162.19,4093220.0,4029904.0,80.02,ES-VC
2021-12-10,10,C Valenciana,8168371,162.19,4093220.0,4029904.0,80.02,ES-VC
2021-12-13,10,C Valenciana,8442054,167.62,4093220.0,4029904.0,80.02,ES-VC
2021-12-14,10,C Valenciana,8470027,168.18,4107455.0,4044830.0,80.31,ES-VC
2021-12-15,10,C Valenciana,8628404,171.33,4115772.0,4048422.0,80.39,ES-VC
2021-12-16,10,C Valenciana,8628890,171.33,4116003.0,4048640.0,80.39,ES-VC
2021-12-17,10,C Valenciana,8746023,173.66,4122054.0,4051095.0,80.44,ES-VC
2021-12-20,10,C Valenciana,8853794,175.8,4175525.0,4051811.0,80.45,ES-VC
2021-12-21,10,C Valenciana,8901761,176.75,4177432.0,4051837.0,80.45,ES-VC
2021-12-22,10,C Valenciana,9001236,178.73,4221844.0,4052320.0,80.46,ES-VC
2021-12-23,10,C Valenciana,9065313,180.0,4236595.0,4053311.0,80.48,ES-VC
2021-12-27,10,C Valenciana,9120003,181.09,4242060.0,4054572.0,80.51,ES-VC
2021-12-28,10,C Valenciana,9165110,181.98,4242107.0,4054572.0,80.51,ES-VC
2021-12-29,10,C Valenciana,9213598,182.94,4242198.0,4054572.0,80.51,ES-VC
2021-12-30,10,C Valenciana,8939840,177.51,4242977.0,4054572.0,80.51,ES-VC
2022-01-03,10,C Valenciana,8979077,178.29,4251091.0,4072162.0,80.86,ES-VC
2022-01-04,10,C Valenciana,9004387,178.79,4252413.0,4073295.0,80.88,ES-VC
2022-01-05,10,C Valenciana,9032858,179.36,4254065.0,4074611.0,80.91,ES-VC
2022-01-07,10,C Valenciana,9050963,179.72,4255195.0,4075624.0,80.93,ES-VC
2022-01-10,10,C Valenciana,9073864,180.17,4256523.0,4076836.0,80.95,ES-VC
2022-01-11,10,C Valenciana,9095323,180.6,4257427.0,4078111.0,80.97,ES-VC
2022-01-12,10,C Valenciana,9125066,181.19,4258741.0,4079538.0,81.0,ES-VC
2022-01-13,10,C Valenciana,9153212,181.75,4260686.0,4080903.0,81.03,ES-VC
2022-01-14,10,C Valenciana,9198349,182.64,4279547.0,4082759.0,81.07,ES-VC
2022-01-17,10,C Valenciana,9250058,183.67,4304325.0,4083845.0,81.09,ES-VC
2022-01-18,10,C Valenciana,9289342,184.45,4321324.0,4085002.0,81.11,ES-VC
2022-01-19,10,C Valenciana,9334758,185.35,4340911.0,4086464.0,81.14,ES-VC
2022-01-20,10,C Valenciana,9376383,186.18,4357015.0,4087984.0,81.17,ES-VC
2022-01-21,10,C Valenciana,9412673,186.9,4366976.0,4089541.0,81.2,ES-VC
2022-01-24,10,C Valenciana,9444248,187.52,4374494.0,4090235.0,81.22,ES-VC
2022-01-25,10,C Valenciana,9473004,188.1,4379310.0,4090881.0,81.23,ES-VC
2022-01-26,10,C Valenciana,9504224,188.72,4382558.0,4091860.0,81.25,ES-VC
2022-01-27,10,C Valenciana,9533988,189.31,4385134.0,4092972.0,81.27,ES-VC
2022-01-28,10,C Valenciana,9560376,189.83,4386871.0,4093857.0,81.29,ES-VC
2022-01-31,10,C Valenciana,9584321,190.31,4387874.0,4094441.0,81.3,ES-VC
2022-02-01,10,C Valenciana,9584321,190.31,4387874.0,4094441.0,81.3,ES-VC
2022-02-02,10,C Valenciana,9629633,191.21,4388670.0,4095861.0,81.33,ES-VC
2022-02-03,10,C Valenciana,9652529,191.66,4389103.0,4096532.0,81.34,ES-VC
2022-02-04,10,C Valenciana,9673398,192.07,4389502.0,4097136.0,81.35,ES-VC
2022-02-07,10,C Valenciana,9691211,192.43,4389888.0,4097773.0,81.37,ES-VC
2022-02-08,10,C Valenciana,9709065,192.78,4390139.0,4098251.0,81.37,ES-VC
2022-02-09,10,C Valenciana,9728458,193.17,4390485.0,4098894.0,81.39,ES-VC
2022-02-10,10,C Valenciana,9744335,193.48,4390953.0,4099638.0,81.4,ES-VC
2022-02-11,10,C Valenciana,9759170,193.78,4392578.0,4100407.0,81.42,ES-VC
2022-02-14,10,C Valenciana,9775732,194.11,4395005.0,4101131.0,81.43,ES-VC
2022-02-15,10,C Valenciana,9785689,194.3,4396775.0,4101481.0,81.44,ES-VC
2022-02-16,10,C Valenciana,9796698,194.52,4398913.0,4102022.0,81.45,ES-VC
2022-02-17,10,C Valenciana,9807082,194.73,4401195.0,4127063.0,81.95,ES-VC
2022-02-18,10,C Valenciana,9817013,194.93,4403098.0,4127512.0,81.96,ES-VC
2022-02-21,10,C Valenciana,9825027,195.09,4404413.0,4128269.0,81.97,ES-VC
2022-02-22,10,C Valenciana,9830456,195.19,4404837.0,4128628.0,81.98,ES-VC
2022-02-23,10,C Valenciana,9876835,196.11,4405294.0,4168507.0,82.77,ES-VC
2022-02-24,10,C Valenciana,9882417,196.22,4405776.0,4169182.0,82.78,ES-VC
2022-02-25,10,C Valenciana,9929684,197.16,4425012.0,4188084.0,83.16,ES-VC
2022-02-28,10,C Valenciana,9934761,197.26,4425972.0,4189048.0,83.18,ES-VC
2022-03-01,10,C Valenciana,9938072,197.33,4426204.0,4189450.0,83.19,ES-VC
2022-03-02,10,C Valenciana,9942484,197.42,4426747.0,4190083.0,83.2,ES-VC
2022-03-03,10,C Valenciana,9946429,197.5,4427427.0,4190948.0,83.22,ES-VC
2022-03-04,10,C Valenciana,9949962,197.57,4427815.0,4191430.0,83.22,ES-VC
2021-01-04,5,Canarias,4846,0.22,4846.0,0.0,0.0,ES-CN
2021-01-05,5,Canarias,5857,0.26,10703.0,0.0,0.0,ES-CN
2021-01-07,5,Canarias,7330,0.33,18033.0,0.0,0.0,ES-CN
2021-01-08,5,Canarias,9572,0.43,27605.0,0.0,0.0,ES-CN
2021-01-11,5,Canarias,13607,0.61,41212.0,0.0,0.0,ES-CN
2021-01-12,5,Canarias,15328,0.68,56540.0,0.0,0.0,ES-CN
2021-01-13,5,Canarias,22290,0.99,78830.0,0.0,0.0,ES-CN
2021-01-14,5,Canarias,25159,1.12,103989.0,0.0,0.0,ES-CN
2021-01-15,5,Canarias,30732,1.37,134721.0,0.0,0.0,ES-CN
2021-01-18,5,Canarias,42113,1.88,176834.0,327.0,0.01,ES-CN
2021-01-19,5,Canarias,43209,1.93,220043.0,339.0,0.02,ES-CN
2021-01-20,5,Canarias,43599,1.94,263642.0,339.0,0.02,ES-CN
2021-01-21,5,Canarias,45482,2.03,309124.0,1744.0,0.08,ES-CN
2021-01-22,5,Canarias,47068,2.1,356192.0,2865.0,0.13,ES-CN
2021-01-25,5,Canarias,50110,2.23,406302.0,3993.0,0.18,ES-CN
2021-01-26,5,Canarias,52768,2.35,459070.0,5149.0,0.23,ES-CN
2021-01-27,5,Canarias,54653,2.43,513723.0,6434.0,0.29,ES-CN
2021-01-28,5,Canarias,56385,2.51,570108.0,6864.0,0.31,ES-CN
2021-01-29,5,Canarias,60180,2.68,630288.0,8772.0,0.39,ES-CN
2021-02-01,5,Canarias,64475,2.87,694763.0,11501.0,0.51,ES-CN
2021-02-02,5,Canarias,67783,3.02,762546.0,14647.0,0.65,ES-CN
2021-02-03,5,Canarias,70794,3.15,833340.0,17129.0,0.76,ES-CN
2021-02-04,5,Canarias,75334,3.36,908674.0,20260.0,0.9,ES-CN
2021-02-05,5,Canarias,79839,3.56,988513.0,24049.0,1.07,ES-CN
2021-02-08,5,Canarias,84330,3.76,1072843.0,28158.0,1.25,ES-CN
2021-02-09,5,Canarias,85250,3.8,1158093.0,29047.0,1.29,ES-CN
2021-02-10,5,Canarias,86467,3.85,1244560.0,29967.0,1.34,ES-CN
2021-02-11,5,Canarias,86467,3.85,1331027.0,29967.0,1.34,ES-CN
2021-02-12,5,Canarias,99316,4.42,1430343.0,40779.0,1.82,ES-CN
2021-02-15,5,Canarias,104706,4.67,1535049.0,43371.0,1.93,ES-CN
2021-02-16,5,Canarias,106747,4.76,1641796.0,44120.0,1.97,ES-CN
2021-02-17,5,Canarias,109051,4.86,1750847.0,45239.0,2.02,ES-CN
2021-02-18,5,Canarias,111897,4.99,1862744.0,46799.0,2.09,ES-CN
2021-02-19,5,Canarias,115542,5.15,1978286.0,48759.0,2.17,ES-CN
2021-02-22,5,Canarias,119426,5.32,2097712.0,49752.0,2.22,ES-CN
2021-02-23,5,Canarias,122304,5.45,2220016.0,49926.0,2.22,ES-CN
2021-02-24,5,Canarias,127794,5.69,2347810.0,50067.0,2.23,ES-CN
2021-02-25,5,Canarias,133624,5.95,2481434.0,51123.0,2.28,ES-CN
2021-02-26,5,Canarias,138557,6.17,2619991.0,51231.0,2.28,ES-CN
2021-03-01,5,Canarias,146120,6.51,2766111.0,51446.0,2.29,ES-CN
2021-03-02,5,Canarias,148158,6.6,2914269.0,51479.0,2.29,ES-CN
2021-03-03,5,Canarias,157037,7.0,3071306.0,53582.0,2.39,ES-CN
2021-03-04,5,Canarias,162363,7.23,3233669.0,54121.0,2.41,ES-CN
2021-03-05,5,Canarias,167802,7.48,3401471.0,54601.0,2.43,ES-CN
2021-03-08,5,Canarias,175271,7.81,3576742.0,54926.0,2.45,ES-CN
2021-03-09,5,Canarias,180030,8.02,3756772.0,55962.0,2.49,ES-CN
2021-03-10,5,Canarias,186871,8.33,3943643.0,57004.0,2.54,ES-CN
2021-03-11,5,Canarias,194364,8.66,4138007.0,58482.0,2.61,ES-CN
2021-03-12,5,Canarias,200954,8.95,4338961.0,60515.0,2.7,ES-CN
2021-03-15,5,Canarias,215260,9.59,4554221.0,63662.0,2.84,ES-CN
2021-03-16,5,Canarias,219594,9.78,4773815.0,65658.0,2.93,ES-CN
2021-03-17,5,Canarias,223811,9.97,4997626.0,69334.0,3.09,ES-CN
2021-03-18,5,Canarias,228382,10.18,5226008.0,73061.0,3.26,ES-CN
2021-03-22,5,Canarias,237712,10.59,5463720.0,79378.0,3.54,ES-CN
2021-03-23,5,Canarias,241508,10.76,5705228.0,81868.0,3.65,ES-CN
2021-03-24,5,Canarias,248101,11.05,5953329.0,86926.0,3.87,ES-CN
2021-03-25,5,Canarias,254352,11.33,6207681.0,90901.0,4.05,ES-CN
2021-03-26,5,Canarias,260467,11.6,6468148.0,94471.0,4.21,ES-CN
2021-03-29,5,Canarias,283444,12.63,6751592.0,97871.0,4.36,ES-CN
2021-03-30,5,Canarias,292317,13.02,7043909.0,100644.0,4.48,ES-CN
2021-03-31,5,Canarias,304229,13.55,7348138.0,104712.0,4.67,ES-CN
2021-04-01,5,Canarias,315167,14.04,7663305.0,108593.0,4.84,ES-CN
2021-04-03,5,Canarias,318372,14.18,7981677.0,108921.0,4.85,ES-CN
2021-04-05,5,Canarias,323880,14.43,8305557.0,109212.0,4.87,ES-CN
2021-04-06,5,Canarias,329689,14.69,219461.0,110228.0,4.91,ES-CN
2021-04-07,5,Canarias,339311,15.12,229083.0,110228.0,4.91,ES-CN
2021-04-08,5,Canarias,355871,15.86,242373.0,113498.0,5.06,ES-CN
2021-04-09,5,Canarias,368086,16.4,253620.0,114466.0,5.1,ES-CN
2021-04-12,5,Canarias,387610,17.27,272256.0,115354.0,5.14,ES-CN
2021-04-13,5,Canarias,401663,17.9,286114.0,115549.0,5.15,ES-CN
2021-04-14,5,Canarias,418843,18.66,302770.0,116073.0,5.17,ES-CN
2021-04-15,5,Canarias,435235,19.39,318355.0,116880.0,5.21,ES-CN
2021-04-16,5,Canarias,452142,20.14,333521.0,118621.0,5.29,ES-CN
2021-04-19,5,Canarias,480524,21.41,359932.0,120592.0,5.37,ES-CN
2021-04-20,5,Canarias,492264,21.93,369177.0,123087.0,5.48,ES-CN
2021-04-21,5,Canarias,508147,22.64,379842.0,128305.0,5.72,ES-CN
2021-04-22,5,Canarias,523232,23.31,390411.0,132821.0,5.92,ES-CN
2021-04-23,5,Canarias,537808,23.96,402483.0,135496.0,6.04,ES-CN
2021-04-26,5,Canarias,560683,24.98,423341.0,141830.0,6.32,ES-CN
2021-04-27,5,Canarias,568528,25.33,429445.0,144380.0,6.43,ES-CN
2021-04-28,5,Canarias,582470,25.95,437310.0,151029.0,6.73,ES-CN
2021-04-29,5,Canarias,595783,26.54,443122.0,158731.0,7.07,ES-CN
2021-04-30,5,Canarias,608346,27.1,448628.0,165908.0,7.39,ES-CN
2021-05-03,5,Canarias,617231,27.5,448188.0,177051.0,7.89,ES-CN
2021-05-04,5,Canarias,636081,28.34,463233.0,181456.0,8.08,ES-CN
2021-05-05,5,Canarias,652877,29.09,468568.0,193483.0,8.62,ES-CN
2021-05-06,5,Canarias,670357,29.87,475909.0,204189.0,9.1,ES-CN
2021-05-07,5,Canarias,688738,30.69,484512.0,214316.0,9.55,ES-CN
2021-05-10,5,Canarias,715448,31.88,500438.0,225694.0,10.06,ES-CN
2021-05-11,5,Canarias,728385,32.45,508919.0,230362.0,10.26,ES-CN
2021-05-12,5,Canarias,747377,33.3,519168.0,239189.0,10.66,ES-CN
2021-05-13,5,Canarias,766366,34.14,530015.0,247468.0,11.03,ES-CN
2021-05-14,5,Canarias,790500,35.22,544850.0,256850.0,11.44,ES-CN
2021-05-17,5,Canarias,823733,36.7,570448.0,267073.0,11.9,ES-CN
2021-05-18,5,Canarias,838680,37.37,581553.0,271536.0,12.1,ES-CN
2021-05-19,5,Canarias,853162,38.01,591026.0,276939.0,12.34,ES-CN
2021-05-20,5,Canarias,861664,38.39,598828.0,278022.0,12.39,ES-CN
2021-05-21,5,Canarias,883279,39.35,616270.0,283662.0,12.64,ES-CN
2021-05-24,5,Canarias,908910,40.5,637270.0,289781.0,12.91,ES-CN
2021-05-25,5,Canarias,954331,42.52,675729.0,300212.0,13.38,ES-CN
2021-05-26,5,Canarias,976954,43.53,695028.0,304895.0,13.58,ES-CN
2021-05-27,5,Canarias,995872,44.37,710238.0,309230.0,13.78,ES-CN
2021-05-28,5,Canarias,1016327,45.28,725598.0,314742.0,14.02,ES-CN
2021-05-31,5,Canarias,1047051,46.65,749133.0,324705.0,14.47,ES-CN
2021-06-01,5,Canarias,1062442,47.34,760830.0,330436.0,14.72,ES-CN
2021-06-02,5,Canarias,1093097,48.7,784950.0,345583.0,15.4,ES-CN
2021-06-03,5,Canarias,1117868,49.81,800570.0,356868.0,15.9,ES-CN
2021-06-04,5,Canarias,1144916,51.01,815230.0,371089.0,16.53,ES-CN
2021-06-07,5,Canarias,1201701,53.54,845845.0,410948.0,18.31,ES-CN
2021-06-08,5,Canarias,1227362,54.68,859182.0,426601.0,19.01,ES-CN
2021-06-09,5,Canarias,1255776,55.95,871501.0,443970.0,19.78,ES-CN
2021-06-10,5,Canarias,1280205,57.04,879768.0,460740.0,20.53,ES-CN
2021-06-11,5,Canarias,1308062,58.28,891219.0,477427.0,21.27,ES-CN
2021-06-14,5,Canarias,1368144,60.96,919350.0,514820.0,22.94,ES-CN
2021-06-15,5,Canarias,1395452,62.17,932289.0,530935.0,23.66,ES-CN
2021-06-16,5,Canarias,1424949,63.49,943824.0,549306.0,24.47,ES-CN
2021-06-17,5,Canarias,1444587,64.36,955327.0,558164.0,24.87,ES-CN
2021-06-18,5,Canarias,1473850,65.67,967680.0,575382.0,25.64,ES-CN
2021-06-21,5,Canarias,1525984,67.99,990610.0,609215.0,27.14,ES-CN
2021-06-22,5,Canarias,1552850,69.19,1000663.0,626779.0,27.93,ES-CN
2021-06-23,5,Canarias,1587846,70.74,1016252.0,646938.0,28.82,ES-CN
2021-06-24,5,Canarias,1621421,72.24,1029191.0,668307.0,29.78,ES-CN
2021-06-25,5,Canarias,1648558,73.45,1042352.0,682481.0,30.41,ES-CN
2021-06-28,5,Canarias,1707157,76.06,1071131.0,716161.0,31.91,ES-CN
2021-06-29,5,Canarias,1734557,77.28,1084474.0,730889.0,32.56,ES-CN
2021-06-30,5,Canarias,1771549,78.93,1103710.0,749292.0,33.38,ES-CN
2021-07-01,5,Canarias,1801336,80.26,1116654.0,766894.0,34.17,ES-CN
2021-07-02,5,Canarias,1830167,81.54,1131915.0,780965.0,34.79,ES-CN
2021-07-05,5,Canarias,1888288,84.13,1158885.0,812995.0,36.22,ES-CN
2021-07-06,5,Canarias,1915816,85.36,1174002.0,827410.0,36.86,ES-CN
2021-07-07,5,Canarias,1941616,86.51,1186112.0,842988.0,37.56,ES-CN
2021-07-08,5,Canarias,1966528,87.62,1198442.0,857007.0,38.18,ES-CN
2021-07-09,5,Canarias,1991170,88.71,1210747.0,870467.0,38.78,ES-CN
2021-07-12,5,Canarias,2044530,91.09,1238020.0,905836.0,40.36,ES-CN
2021-07-13,5,Canarias,2069267,92.19,1250182.0,919423.0,40.96,ES-CN
2021-07-14,5,Canarias,2095355,93.36,1260413.0,936412.0,41.72,ES-CN
2021-07-15,5,Canarias,2119668,94.44,1267228.0,955487.0,42.57,ES-CN
2021-07-16,5,Canarias,2144528,95.55,1278711.0,970603.0,43.24,ES-CN
2021-07-19,5,Canarias,2194289,97.76,1300840.0,1001657.0,44.63,ES-CN
2021-07-20,5,Canarias,2218688,98.85,1312443.0,1015433.0,45.24,ES-CN
2021-07-21,5,Canarias,2246972,100.11,1321979.0,1035879.0,46.15,ES-CN
2021-07-22,5,Canarias,2274059,101.32,1336487.0,1050101.0,46.79,ES-CN
2021-07-23,5,Canarias,2329684,103.8,1358014.0,1094136.0,48.75,ES-CN
2021-07-26,5,Canarias,2397701,106.83,1394342.0,1131543.0,50.41,ES-CN
2021-07-27,5,Canarias,2417751,107.72,1406411.0,1140650.0,50.82,ES-CN
2021-07-28,5,Canarias,2443804,108.88,1421276.0,1152868.0,51.36,ES-CN
2021-07-29,5,Canarias,2470388,110.07,1435013.0,1166737.0,51.98,ES-CN
2021-07-30,5,Canarias,2496717,111.24,1451087.0,1177657.0,52.47,ES-CN
2021-08-02,5,Canarias,2541466,113.23,1472994.0,1201699.0,53.54,ES-CN
2021-08-03,5,Canarias,2565230,114.29,1487018.0,1212024.0,54.0,ES-CN
2021-08-04,5,Canarias,2585991,115.22,1498408.0,1221821.0,54.44,ES-CN
2021-08-05,5,Canarias,2605695,116.09,1508002.0,1232351.0,54.91,ES-CN
2021-08-06,5,Canarias,2623273,116.88,1516518.0,1241778.0,55.33,ES-CN
2021-08-09,5,Canarias,2655699,118.32,1534597.0,1258483.0,56.07,ES-CN
2021-08-10,5,Canarias,2673767,119.13,1542328.0,1269785.0,56.57,ES-CN
2021-08-11,5,Canarias,2689655,119.83,1550812.0,1278219.0,56.95,ES-CN
2021-08-12,5,Canarias,2703242,120.44,1557388.0,1285872.0,57.29,ES-CN
2021-08-13,5,Canarias,2720139,121.19,1562869.0,1297864.0,57.82,ES-CN
2021-08-16,5,Canarias,2720186,121.19,1562869.0,1297911.0,57.83,ES-CN
2021-08-17,5,Canarias,2762333,123.07,1573698.0,1330533.0,59.28,ES-CN
2021-08-18,5,Canarias,2781775,123.94,1577077.0,1347109.0,60.02,ES-CN
2021-08-19,5,Canarias,2800453,124.77,1580191.0,1363152.0,60.73,ES-CN
2021-08-20,5,Canarias,2817265,125.52,1584038.0,1377153.0,61.36,ES-CN
2021-08-23,5,Canarias,2838958,126.49,1587828.0,1395874.0,62.19,ES-CN
2021-08-24,5,Canarias,2868549,127.8,1593821.0,1420762.0,63.3,ES-CN
2021-08-25,5,Canarias,2885319,128.55,1596996.0,1435123.0,63.94,ES-CN
2021-08-26,5,Canarias,2921594,130.17,1614634.0,1459667.0,65.03,ES-CN
2021-08-27,5,Canarias,2936814,130.85,1617240.0,1472988.0,65.63,ES-CN
2021-08-30,5,Canarias,2973309,132.47,1622398.0,1505679.0,67.08,ES-CN
2021-08-31,5,Canarias,2987863,133.12,1625416.0,1518238.0,67.64,ES-CN
2021-09-01,5,Canarias,3000239,133.67,1627898.0,1529830.0,68.16,ES-CN
2021-09-02,5,Canarias,3009406,134.08,1630020.0,1537497.0,68.5,ES-CN
2021-09-03,5,Canarias,3017355,134.43,1632809.0,1543292.0,68.76,ES-CN
2021-09-06,5,Canarias,3032486,135.11,1637271.0,1555357.0,69.3,ES-CN
2021-09-07,5,Canarias,3039648,135.43,1639933.0,1560727.0,69.54,ES-CN
2021-09-08,5,Canarias,3045373,135.68,1641887.0,1565022.0,69.73,ES-CN
2021-09-09,5,Canarias,3048319,135.81,1643155.0,1567096.0,69.82,ES-CN
2021-09-10,5,Canarias,3055262,136.12,1644695.0,1572905.0,70.08,ES-CN
2021-09-13,5,Canarias,3062180,136.43,1647019.0,1578286.0,70.32,ES-CN
2021-09-14,5,Canarias,3066401,136.62,1648346.0,1581537.0,70.46,ES-CN
2021-09-15,5,Canarias,3070331,136.79,1649531.0,1584593.0,70.6,ES-CN
2021-09-16,5,Canarias,3073726,136.95,1650590.0,1587213.0,70.72,ES-CN
2021-09-17,5,Canarias,3076768,137.08,1651530.0,1589575.0,70.82,ES-CN
2021-09-20,5,Canarias,3082735,137.35,1653675.0,1594010.0,71.02,ES-CN
2021-09-21,5,Canarias,3086337,137.51,1654822.0,1596897.0,71.15,ES-CN
2021-09-22,5,Canarias,3089321,137.64,1655800.0,1599463.0,71.26,ES-CN
2021-09-23,5,Canarias,3092295,137.77,1656754.0,1601856.0,71.37,ES-CN
2021-09-24,5,Canarias,3094827,137.89,1657648.0,1603766.0,71.45,ES-CN
2021-09-27,5,Canarias,3099511,138.09,1659176.0,1607472.0,71.62,ES-CN
2021-09-28,5,Canarias,3102186,138.21,1660055.0,1609569.0,71.71,ES-CN
2021-09-29,5,Canarias,3104349,138.31,1660831.0,1611191.0,71.78,ES-CN
2021-09-30,5,Canarias,3106081,138.39,1661518.0,1612483.0,71.84,ES-CN
2021-10-01,5,Canarias,3107798,138.46,1662214.0,1613757.0,71.9,ES-CN
2021-10-04,5,Canarias,3110340,138.58,1663209.0,1615634.0,71.98,ES-CN
2021-10-05,5,Canarias,3112021,138.65,1663880.0,1616891.0,72.04,ES-CN
2021-10-06,5,Canarias,3122436,139.12,1664390.0,1617819.0,72.08,ES-CN
2021-10-07,5,Canarias,3124143,139.19,1664938.0,1618781.0,72.12,ES-CN
2021-10-08,5,Canarias,3125698,139.26,1665475.0,1619778.0,72.17,ES-CN
2021-10-11,5,Canarias,3127927,139.36,1666350.0,1621153.0,72.23,ES-CN
2021-10-13,5,Canarias,3130216,139.46,1667012.0,1622556.0,72.29,ES-CN
2021-10-14,5,Canarias,3133106,139.59,1667866.0,1624154.0,72.36,ES-CN
2021-10-15,5,Canarias,3134909,139.67,1668495.0,1625164.0,72.41,ES-CN
2021-10-18,5,Canarias,3136793,139.76,1669101.0,1626391.0,72.46,ES-CN
2021-10-19,5,Canarias,3138641,139.84,1669825.0,1627600.0,72.52,ES-CN
2021-10-20,5,Canarias,3140255,139.91,1670515.0,1628689.0,72.56,ES-CN
2021-10-21,5,Canarias,3141732,139.98,1671004.0,1629562.0,72.6,ES-CN
2021-10-22,5,Canarias,3143388,140.05,1671575.0,1630571.0,72.65,ES-CN
2021-10-25,5,Canarias,3155026,140.57,1677222.0,1636507.0,72.91,ES-CN
2021-10-26,5,Canarias,3156279,140.62,1677664.0,1637217.0,72.94,ES-CN
2021-10-27,5,Canarias,3157350,140.67,1678135.0,1637834.0,72.97,ES-CN
2021-10-28,5,Canarias,3160130,140.8,1678750.0,1638583.0,73.01,ES-CN
2021-10-30,5,Canarias,3164373,140.98,1679188.0,1639795.0,73.06,ES-CN
2021-11-02,5,Canarias,3166795,141.09,1679188.0,1639796.0,73.06,ES-CN
2021-11-03,5,Canarias,3172945,141.37,1680465.0,1641288.0,73.13,ES-CN
2021-11-04,5,Canarias,3177840,141.58,1680926.0,1641838.0,73.15,ES-CN
2021-11-05,5,Canarias,3182635,141.8,1681397.0,1642347.0,73.17,ES-CN
2021-11-08,5,Canarias,3187906,142.03,1681910.0,1642890.0,73.2,ES-CN
2021-11-10,5,Canarias,3198637,142.51,1682688.0,1643853.0,73.24,ES-CN
2021-11-11,5,Canarias,3204189,142.76,1683200.0,1644353.0,73.26,ES-CN
2021-11-12,5,Canarias,3210165,143.02,1683654.0,1644845.0,73.28,ES-CN
2021-11-15,5,Canarias,3215987,143.28,1684358.0,1645364.0,73.31,ES-CN
2021-11-16,5,Canarias,3220281,143.48,1684980.0,1645837.0,73.33,ES-CN
2021-11-17,5,Canarias,3225556,143.71,1685394.0,1646217.0,73.35,ES-CN
2021-11-18,5,Canarias,3231346,143.97,1685967.0,1646731.0,73.37,ES-CN
2021-11-19,5,Canarias,3237324,144.23,1686659.0,1647211.0,73.39,ES-CN
2021-11-22,5,Canarias,3243777,144.52,1687585.0,1647902.0,73.42,ES-CN
2021-11-23,5,Canarias,3249329,144.77,1688430.0,1648222.0,73.43,ES-CN
2021-11-24,5,Canarias,3255373,145.04,1689162.0,1648628.0,73.45,ES-CN
2021-11-25,5,Canarias,3261730,145.32,1689884.0,1649154.0,73.48,ES-CN
2021-11-26,5,Canarias,3289595,146.56,1689910.0,1649200.0,73.48,ES-CN
2021-11-29,5,Canarias,3292657,146.7,1689996.0,1649241.0,73.48,ES-CN
2021-11-30,5,Canarias,3316825,147.78,1692635.0,1650030.0,73.52,ES-CN
2021-12-01,5,Canarias,3326155,148.19,1693552.0,1650365.0,73.53,ES-CN
